,ID,identifiant_individu,time_strat,time_end,identifiant_capteur,LSM_csv_filename
6606,6606,72057594043266041,2020-05-02 17:03:38.2200,2020-05-02 17:03:38.2200,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6607,6607,72057594043263875,2020-05-02 17:03:38.3496,2020-05-02 17:03:38.3496,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6608,6608,72057594043266041,2020-05-02 17:03:38.3496,2020-05-02 17:03:38.3496,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6609,6609,72057594043263875,2020-05-02 17:03:38.4497,2020-05-02 17:03:38.4497,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6610,6610,72057594043266041,2020-05-02 17:03:38.4497,2020-05-02 17:03:38.4497,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6611,6611,72057594043263875,2020-05-02 17:03:38.5812,2020-05-02 17:03:38.5812,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6612,6612,72057594043266041,2020-05-02 17:03:38.5812,2020-05-02 17:03:38.5812,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6613,6613,72057594043263875,2020-05-02 17:03:38.7174,2020-05-02 17:03:38.7174,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6614,6614,72057594043266041,2020-05-02 17:03:38.7184,2020-05-02 17:03:38.7184,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6615,6615,72057594043263875,2020-05-02 17:03:38.8482,2020-05-02 17:03:38.8482,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6616,6616,72057594043266041,2020-05-02 17:03:38.8482,2020-05-02 17:03:38.8482,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6617,6617,72057594043263875,2020-05-02 17:03:38.9810,2020-05-02 17:03:38.9810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6618,6618,72057594043266041,2020-05-02 17:03:38.9810,2020-05-02 17:03:38.9810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6619,6619,72057594043263875,2020-05-02 17:03:39.0808,2020-05-02 17:03:39.0808,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6620,6620,72057594043266041,2020-05-02 17:03:39.0808,2020-05-02 17:03:39.0808,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6621,6621,72057594043263875,2020-05-02 17:03:39.1811,2020-05-02 17:03:39.1811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6622,6622,72057594043266041,2020-05-02 17:03:39.1811,2020-05-02 17:03:39.1811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6623,6623,72057594043263875,2020-05-02 17:03:39.2815,2020-05-02 17:03:39.2815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6624,6624,72057594043266041,2020-05-02 17:03:39.2815,2020-05-02 17:03:39.2815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6625,6625,72057594043263875,2020-05-02 17:03:39.3810,2020-05-02 17:03:39.3810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6626,6626,72057594043266041,2020-05-02 17:03:39.3810,2020-05-02 17:03:39.3810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6627,6627,72057594043263875,2020-05-02 17:03:39.5157,2020-05-02 17:03:39.5157,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6628,6628,72057594043266041,2020-05-02 17:03:39.5157,2020-05-02 17:03:39.5157,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6629,6629,72057594043263875,2020-05-02 17:03:39.6155,2020-05-02 17:03:39.6155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6630,6630,72057594043266041,2020-05-02 17:03:39.6155,2020-05-02 17:03:39.6155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6631,6631,72057594043263875,2020-05-02 17:03:39.7159,2020-05-02 17:03:39.7159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6632,6632,72057594043266041,2020-05-02 17:03:39.7159,2020-05-02 17:03:39.7159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6633,6633,72057594043263875,2020-05-02 17:03:39.8151,2020-05-02 17:03:39.8151,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6634,6634,72057594043266041,2020-05-02 17:03:39.8151,2020-05-02 17:03:39.8151,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6635,6635,72057594043263875,2020-05-02 17:03:39.9156,2020-05-02 17:03:39.9156,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6636,6636,72057594043266041,2020-05-02 17:03:39.9156,2020-05-02 17:03:39.9156,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6637,6637,72057594043263875,2020-05-02 17:03:40.0154,2020-05-02 17:03:40.0154,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6638,6638,72057594043266041,2020-05-02 17:03:40.0154,2020-05-02 17:03:40.0154,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6639,6639,72057594043263875,2020-05-02 17:03:40.1152,2020-05-02 17:03:40.1152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6640,6640,72057594043266041,2020-05-02 17:03:40.1152,2020-05-02 17:03:40.1152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6641,6641,72057594043263875,2020-05-02 17:03:40.2483,2020-05-02 17:03:40.2483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6642,6642,72057594043266041,2020-05-02 17:03:40.2483,2020-05-02 17:03:40.2483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6643,6643,72057594043263875,2020-05-02 17:03:40.3486,2020-05-02 17:03:40.3486,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6644,6644,72057594043266041,2020-05-02 17:03:40.3486,2020-05-02 17:03:40.3486,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6645,6645,72057594043263875,2020-05-02 17:03:40.4484,2020-05-02 17:03:40.4484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6646,6646,72057594043266041,2020-05-02 17:03:40.4484,2020-05-02 17:03:40.4484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6647,6647,72057594043263875,2020-05-02 17:03:40.5821,2020-05-02 17:03:40.5821,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6648,6648,72057594043266041,2020-05-02 17:03:40.5821,2020-05-02 17:03:40.5821,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6649,6649,72057594043263875,2020-05-02 17:03:40.7153,2020-05-02 17:03:40.7153,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6650,6650,72057594043266041,2020-05-02 17:03:40.7153,2020-05-02 17:03:40.7153,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6651,6651,72057594043263875,2020-05-02 17:03:40.8140,2020-05-02 17:03:40.8140,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6652,6652,72057594043266041,2020-05-02 17:03:40.8140,2020-05-02 17:03:40.8140,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6653,6653,72057594043263875,2020-05-02 17:03:40.9152,2020-05-02 17:03:40.9152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6654,6654,72057594043266041,2020-05-02 17:03:40.9152,2020-05-02 17:03:40.9152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6655,6655,72057594043263875,2020-05-02 17:03:41.0159,2020-05-02 17:03:41.0159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6656,6656,72057594043266041,2020-05-02 17:03:41.0159,2020-05-02 17:03:41.0159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6657,6657,72057594043263875,2020-05-02 17:03:41.1155,2020-05-02 17:03:41.1155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6658,6658,72057594043266041,2020-05-02 17:03:41.1155,2020-05-02 17:03:41.1155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6659,6659,72057594043263875,2020-05-02 17:03:41.2479,2020-05-02 17:03:41.2479,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6660,6660,72057594043266041,2020-05-02 17:03:41.2479,2020-05-02 17:03:41.2479,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6661,6661,72057594043263875,2020-05-02 17:03:41.3484,2020-05-02 17:03:41.3484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6662,6662,72057594043266041,2020-05-02 17:03:41.3484,2020-05-02 17:03:41.3484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6663,6663,72057594043263875,2020-05-02 17:03:41.4484,2020-05-02 17:03:41.4484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6664,6664,72057594043266041,2020-05-02 17:03:41.4484,2020-05-02 17:03:41.4484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6665,6665,72057594043263875,2020-05-02 17:03:41.5484,2020-05-02 17:03:41.5484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6666,6666,72057594043266041,2020-05-02 17:03:41.5484,2020-05-02 17:03:41.5484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6667,6667,72057594043263875,2020-05-02 17:03:41.6488,2020-05-02 17:03:41.6488,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6668,6668,72057594043266041,2020-05-02 17:03:41.6488,2020-05-02 17:03:41.6488,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6669,6669,72057594043263875,2020-05-02 17:03:41.7487,2020-05-02 17:03:41.7487,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6670,6670,72057594043266041,2020-05-02 17:03:41.7487,2020-05-02 17:03:41.7487,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6671,6671,72057594043263875,2020-05-02 17:03:41.8484,2020-05-02 17:03:41.8484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6672,6672,72057594043266041,2020-05-02 17:03:41.8484,2020-05-02 17:03:41.8484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6673,6673,72057594043263875,2020-05-02 17:03:41.9488,2020-05-02 17:03:41.9488,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6674,6674,72057594043266041,2020-05-02 17:03:41.9488,2020-05-02 17:03:41.9488,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6675,6675,72057594043263875,2020-05-02 17:03:42.0487,2020-05-02 17:03:42.0487,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6676,6676,72057594043266041,2020-05-02 17:03:42.0487,2020-05-02 17:03:42.0487,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6677,6677,72057594043263875,2020-05-02 17:03:42.1480,2020-05-02 17:03:42.1480,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6678,6678,72057594043266041,2020-05-02 17:03:42.1490,2020-05-02 17:03:42.1490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6679,6679,72057594043263875,2020-05-02 17:03:42.2490,2020-05-02 17:03:42.2490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6680,6680,72057594043266041,2020-05-02 17:03:42.2490,2020-05-02 17:03:42.2490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6681,6681,72057594043263875,2020-05-02 17:03:42.3820,2020-05-02 17:03:42.3820,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6682,6682,72057594043266041,2020-05-02 17:03:42.3820,2020-05-02 17:03:42.3820,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6683,6683,72057594043263875,2020-05-02 17:03:42.4822,2020-05-02 17:03:42.4822,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6684,6684,72057594043266041,2020-05-02 17:03:42.4822,2020-05-02 17:03:42.4822,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6685,6685,72057594043263875,2020-05-02 17:03:42.5835,2020-05-02 17:03:42.5835,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6686,6686,72057594043266041,2020-05-02 17:03:42.5835,2020-05-02 17:03:42.5835,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6687,6687,72057594043263875,2020-05-02 17:03:42.7170,2020-05-02 17:03:42.7170,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6688,6688,72057594043266041,2020-05-02 17:03:42.7170,2020-05-02 17:03:42.7170,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6689,6689,72057594043263875,2020-05-02 17:03:42.8483,2020-05-02 17:03:42.8483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6690,6690,72057594043266041,2020-05-02 17:03:42.8483,2020-05-02 17:03:42.8483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6691,6691,72057594043263875,2020-05-02 17:03:42.9476,2020-05-02 17:03:42.9476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6692,6692,72057594043266041,2020-05-02 17:03:42.9476,2020-05-02 17:03:42.9476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6693,6693,72057594043263875,2020-05-02 17:03:43.0481,2020-05-02 17:03:43.0481,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6694,6694,72057594043266041,2020-05-02 17:03:43.0481,2020-05-02 17:03:43.0481,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6695,6695,72057594043263875,2020-05-02 17:03:43.1492,2020-05-02 17:03:43.1492,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6696,6696,72057594043266041,2020-05-02 17:03:43.1492,2020-05-02 17:03:43.1492,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6697,6697,72057594043263875,2020-05-02 17:03:43.2489,2020-05-02 17:03:43.2489,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6698,6698,72057594043266041,2020-05-02 17:03:43.2489,2020-05-02 17:03:43.2489,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6699,6699,72057594043263875,2020-05-02 17:03:43.3490,2020-05-02 17:03:43.3490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6700,6700,72057594043266041,2020-05-02 17:03:43.3490,2020-05-02 17:03:43.3490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6701,6701,72057594043263875,2020-05-02 17:03:43.4811,2020-05-02 17:03:43.4811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6702,6702,72057594043266041,2020-05-02 17:03:43.4811,2020-05-02 17:03:43.4811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6703,6703,72057594043263875,2020-05-02 17:03:43.5817,2020-05-02 17:03:43.5817,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6704,6704,72057594043266041,2020-05-02 17:03:43.5817,2020-05-02 17:03:43.5817,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6705,6705,72057594043263875,2020-05-02 17:03:43.6810,2020-05-02 17:03:43.6810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6706,6706,72057594043266041,2020-05-02 17:03:43.6810,2020-05-02 17:03:43.6810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6707,6707,72057594043263875,2020-05-02 17:03:43.8149,2020-05-02 17:03:43.8149,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6708,6708,72057594043266041,2020-05-02 17:03:43.8149,2020-05-02 17:03:43.8149,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6709,6709,72057594043263875,2020-05-02 17:03:43.9142,2020-05-02 17:03:43.9142,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6710,6710,72057594043266041,2020-05-02 17:03:43.9142,2020-05-02 17:03:43.9142,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6711,6711,72057594043263875,2020-05-02 17:03:44.0164,2020-05-02 17:03:44.0164,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6712,6712,72057594043266041,2020-05-02 17:03:44.0164,2020-05-02 17:03:44.0164,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6713,6713,72057594043263875,2020-05-02 17:03:44.1159,2020-05-02 17:03:44.1159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6714,6714,72057594043266041,2020-05-02 17:03:44.1159,2020-05-02 17:03:44.1159,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6715,6715,72057594043263875,2020-05-02 17:03:44.2490,2020-05-02 17:03:44.2490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6716,6716,72057594043266041,2020-05-02 17:03:44.2490,2020-05-02 17:03:44.2490,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6717,6717,72057594043263875,2020-05-02 17:03:44.3813,2020-05-02 17:03:44.3813,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6718,6718,72057594043266041,2020-05-02 17:03:44.3813,2020-05-02 17:03:44.3813,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6719,6719,72057594043263875,2020-05-02 17:03:44.4811,2020-05-02 17:03:44.4811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6720,6720,72057594043266041,2020-05-02 17:03:44.4811,2020-05-02 17:03:44.4811,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6721,6721,72057594043263875,2020-05-02 17:03:44.6180,2020-05-02 17:03:44.6180,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6722,6722,72057594043266041,2020-05-02 17:03:44.6180,2020-05-02 17:03:44.6180,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6723,6723,72057594043263875,2020-05-02 17:03:44.7496,2020-05-02 17:03:44.7496,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6724,6724,72057594043266041,2020-05-02 17:03:44.7496,2020-05-02 17:03:44.7496,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6725,6725,72057594043263875,2020-05-02 17:03:44.8810,2020-05-02 17:03:44.8810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6726,6726,72057594043266041,2020-05-02 17:03:44.8810,2020-05-02 17:03:44.8810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6727,6727,72057594043263875,2020-05-02 17:03:45.0175,2020-05-02 17:03:45.0175,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6728,6728,72057594043266041,2020-05-02 17:03:45.0175,2020-05-02 17:03:45.0175,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6729,6729,72057594043263875,2020-05-02 17:03:45.1507,2020-05-02 17:03:45.1507,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6730,6730,72057594043266041,2020-05-02 17:03:45.1507,2020-05-02 17:03:45.1507,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6731,6731,72057594043263875,2020-05-02 17:03:45.2829,2020-05-02 17:03:45.2829,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6732,6732,72057594043266041,2020-05-02 17:03:45.2829,2020-05-02 17:03:45.2829,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6733,6733,72057594043263875,2020-05-02 17:03:45.4155,2020-05-02 17:03:45.4155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6734,6734,72057594043266041,2020-05-02 17:03:45.4155,2020-05-02 17:03:45.4155,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6735,6735,72057594043263875,2020-05-02 17:03:45.5152,2020-05-02 17:03:45.5152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6736,6736,72057594043266041,2020-05-02 17:03:45.5152,2020-05-02 17:03:45.5152,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6737,6737,72057594043263875,2020-05-02 17:03:45.6161,2020-05-02 17:03:45.6161,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6738,6738,72057594043266041,2020-05-02 17:03:45.6161,2020-05-02 17:03:45.6161,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6739,6739,72057594043263875,2020-05-02 17:03:45.7481,2020-05-02 17:03:45.7481,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6740,6740,72057594043266041,2020-05-02 17:03:45.7481,2020-05-02 17:03:45.7481,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6741,6741,72057594043263875,2020-05-02 17:03:45.8476,2020-05-02 17:03:45.8476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6742,6742,72057594043266041,2020-05-02 17:03:45.8476,2020-05-02 17:03:45.8476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6743,6743,72057594043263875,2020-05-02 17:03:45.9483,2020-05-02 17:03:45.9483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6744,6744,72057594043266041,2020-05-02 17:03:45.9483,2020-05-02 17:03:45.9483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6745,6745,72057594043263875,2020-05-02 17:03:46.0485,2020-05-02 17:03:46.0485,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6746,6746,72057594043266041,2020-05-02 17:03:46.0485,2020-05-02 17:03:46.0485,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6747,6747,72057594043263875,2020-05-02 17:03:46.1813,2020-05-02 17:03:46.1813,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6748,6748,72057594043266041,2020-05-02 17:03:46.1813,2020-05-02 17:03:46.1813,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6749,6749,72057594043263875,2020-05-02 17:03:46.2808,2020-05-02 17:03:46.2808,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6750,6750,72057594043266041,2020-05-02 17:03:46.2808,2020-05-02 17:03:46.2808,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6751,6751,72057594043263875,2020-05-02 17:03:46.3810,2020-05-02 17:03:46.3810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6752,6752,72057594043266041,2020-05-02 17:03:46.3810,2020-05-02 17:03:46.3810,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6753,6753,72057594043263875,2020-05-02 17:03:46.5156,2020-05-02 17:03:46.5156,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6754,6754,72057594043266041,2020-05-02 17:03:46.5156,2020-05-02 17:03:46.5156,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6755,6755,72057594043263875,2020-05-02 17:03:46.6169,2020-05-02 17:03:46.6169,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6756,6756,72057594043266041,2020-05-02 17:03:46.6169,2020-05-02 17:03:46.6169,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6757,6757,72057594043263875,2020-05-02 17:03:46.7483,2020-05-02 17:03:46.7483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6758,6758,72057594043266041,2020-05-02 17:03:46.7483,2020-05-02 17:03:46.7483,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6759,6759,72057594043263875,2020-05-02 17:03:46.8478,2020-05-02 17:03:46.8478,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6760,6760,72057594043266041,2020-05-02 17:03:46.8478,2020-05-02 17:03:46.8478,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6761,6761,72057594043263875,2020-05-02 17:03:46.9476,2020-05-02 17:03:46.9476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6762,6762,72057594043266041,2020-05-02 17:03:46.9476,2020-05-02 17:03:46.9476,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6763,6763,72057594043263875,2020-05-02 17:03:47.0479,2020-05-02 17:03:47.0479,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6764,6764,72057594043266041,2020-05-02 17:03:47.0479,2020-05-02 17:03:47.0479,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6765,6765,72057594043263875,2020-05-02 17:03:47.1489,2020-05-02 17:03:47.1489,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6766,6766,72057594043266041,2020-05-02 17:03:47.1489,2020-05-02 17:03:47.1489,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6767,6767,72057594043263875,2020-05-02 17:03:47.2480,2020-05-02 17:03:47.2480,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6768,6768,72057594043266041,2020-05-02 17:03:47.2480,2020-05-02 17:03:47.2480,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6769,6769,72057594043263875,2020-05-02 17:03:47.3809,2020-05-02 17:03:47.3809,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6770,6770,72057594043266041,2020-05-02 17:03:47.3809,2020-05-02 17:03:47.3809,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6771,6771,72057594043263875,2020-05-02 17:03:47.4809,2020-05-02 17:03:47.4809,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6772,6772,72057594043266041,2020-05-02 17:03:47.4809,2020-05-02 17:03:47.4809,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6773,6773,72057594043263875,2020-05-02 17:03:47.5815,2020-05-02 17:03:47.5815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6774,6774,72057594043266041,2020-05-02 17:03:47.5815,2020-05-02 17:03:47.5815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6775,6775,72057594043263875,2020-05-02 17:03:47.6815,2020-05-02 17:03:47.6815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6776,6776,72057594043266041,2020-05-02 17:03:47.6815,2020-05-02 17:03:47.6815,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6777,6777,72057594043263875,2020-05-02 17:03:47.8160,2020-05-02 17:03:47.8160,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
6778,6778,72057594043266041,2020-05-02 17:03:47.8160,2020-05-02 17:03:47.8160,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043266041
6779,6779,72057594043263875,2020-05-02 17:03:47.9484,2020-05-02 17:03:47.9484,14,./LMS2020-05-02LMS/11142020-05-02_17h03_72057594043263875
